-10.0219	10.9014	5.12388	0.271819	1477010467350000
-9.76447	10.9561	5.14906	0.363092	1477010467400000
-9.54092	10.9275	5.10388	0.174572	1477010467450000
-9.281	10.9588	5.12723	0.225468	1477010467500000
-9.03807	10.9328	5.09844	0.108851	1477010467550000
-8.77053	10.9702	5.14558	0.182094	1477010467600000
-8.53738	10.9196	5.09464	-0.00933631	1477010467650000
-8.41345	10.8207	4.72935	-0.26252	1477010467700000
-8.16108	10.8292	4.76408	-0.189205	1477010467750000
-7.77955	10.9042	5.15254	0.0386996	1477010467800000
-7.51129	10.9031	5.14932	0.0779045	1477010467850000
-7.23246	10.8959	5.19534	0.0613836	1477010467900000
-7.00234	10.919	5.06666	0.202462	1477010467950000
